fact_id,content_id,platform_id,viewer_id,watch_date,watch_time_minutes,user_rating,playback_audio_lang_id,subtitle_lang_setting
421,CNT0502,4,VWR1114,2024-09-10,498,3.7,50,None
422,CNT0762,3,VWR0794,2025-06-06,153,4.5,60,None
423,CNT1218,4,VWR0661,2026-04-16,139,4.4,50,60
424,CNT0555,4,VWR1621,2026-01-16,103,3.9,120,None
425,CNT1399,2,VWR3843,2024-10-30,87,4.6,100,120
426,CNT0779,2,VWR1132,2024-11-18,89,1.9,40,None
427,CNT0421,1,VWR1012,2024-03-15,90,3.7,20,None
428,CNT1311,4,VWR1127,2024-01-29,101,4.9,40,None
429,CNT0210,2,VWR2031,2026-01-24,552,3.6,120,None
430,CNT0362,4,VWR0618,2025-11-22,115,3.7,70,None
431,CNT0897,3,VWR2002,2026-02-05,429,4.2,30,10
432,CNT0870,3,VWR0983,2024-05-06,110,2.9,120,None
433,CNT1369,1,VWR4677,2026-01-02,101,3.7,70,20
434,CNT1094,4,VWR2255,2026-05-21,170,4.2,70,None
435,CNT0649,3,VWR4386,2024-06-06,264,4.6,40,None
436,CNT0123,3,VWR4374,2024-04-19,62,4.6,40,None
437,CNT0065,3,VWR1499,2026-03-29,68,4.1,10,None
438,CNT1047,3,VWR0459,2025-12-11,300,4.8,70,40
439,CNT1321,1,VWR1405,2025-06-04,117,2.9,10,None
440,CNT1019,4,VWR4166,2024-03-31,110,5.0,40,50
441,CNT0434,3,VWR2955,2024-09-22,123,4.6,10,None
442,CNT1442,3,VWR3878,2025-05-19,133,2.2,30,None
443,CNT1159,1,VWR3200,2024-09-27,129,3.8,30,None
444,CNT0100,5,VWR3562,2024-01-09,607,4.5,90,None
445,CNT0278,3,VWR3197,2024-10-31,107,4.7,40,None
446,CNT0426,5,VWR4071,2025-04-18,468,4.7,10,None
447,CNT0721,3,VWR2378,2025-10-30,766,4.2,110,None
448,CNT0050,3,VWR3833,2024-06-09,120,3.8,90,None
449,CNT1498,5,VWR1623,2025-09-09,61,4.5,10,None
450,CNT0456,1,VWR1158,2026-05-12,419,4.3,10,None
451,CNT0902,1,VWR4618,2024-05-26,78,4.6,70,10
452,CNT1448,1,VWR3907,2024-10-30,213,4.7,110,100
453,CNT0446,5,VWR1079,2025-01-15,356,4.4,80,None
454,CNT0609,5,VWR2020,2025-11-21,87,2.6,110,None
455,CNT0530,4,VWR2191,2024-06-07,610,3.4,80,10
456,CNT0186,3,VWR4091,2025-08-28,128,3.6,70,None
457,CNT0689,4,VWR2510,2025-09-11,113,4.8,10,None
458,CNT1039,1,VWR0951,2024-06-26,354,3.0,60,None
459,CNT1010,5,VWR2359,2025-11-28,148,3.6,40,80
460,CNT0469,1,VWR1088,2026-05-20,71,3.4,10,30
461,CNT0331,4,VWR1748,2025-09-06,169,2.9,10,None
462,CNT0210,1,VWR3782,2025-02-22,688,4.5,80,None
463,CNT1365,1,VWR2268,2024-02-11,95,4.4,10,None
464,CNT0335,1,VWR4526,2025-01-21,193,3.5,10,None
465,CNT0033,5,VWR2869,2024-01-07,159,3.4,10,None
466,CNT0332,3,VWR0311,2025-05-03,111,2.4,90,None
467,CNT1204,2,VWR2921,2024-06-22,723,5.0,10,None
468,CNT0906,2,VWR3441,2025-05-17,84,2.9,90,None
469,CNT1280,4,VWR1722,2024-11-21,720,4.1,70,110
470,CNT0397,5,VWR1092,2026-01-02,355,5.0,80,50
471,CNT0857,4,VWR4739,2024-07-10,60,4.2,30,None
472,CNT0003,2,VWR4012,2025-03-27,77,3.7,10,None
473,CNT1287,4,VWR2060,2025-12-14,199,4.8,10,None
474,CNT0704,4,VWR1775,2025-05-23,349,3.5,30,70
475,CNT0510,5,VWR0913,2024-01-27,61,4.8,80,None
476,CNT0929,3,VWR1819,2024-02-01,113,3.8,60,None
477,CNT0106,2,VWR3902,2025-09-29,251,3.9,10,80
478,CNT0216,2,VWR1067,2025-09-18,690,4.7,10,None
479,CNT0564,2,VWR0702,2026-01-29,57,2.9,30,None
480,CNT1402,3,VWR3719,2025-11-16,100,5.0,10,None
481,CNT1243,4,VWR0220,2025-06-22,506,3.7,10,None
482,CNT0309,1,VWR1416,2024-01-29,695,3.8,20,None
483,CNT0321,2,VWR0994,2025-06-18,126,3.8,40,None
484,CNT0503,1,VWR4885,2025-10-20,580,3.2,10,None
485,CNT0270,5,VWR1922,2024-08-02,47,3.3,10,None
486,CNT1057,5,VWR3806,2024-12-25,81,4.8,40,None
487,CNT0061,4,VWR1620,2024-06-20,372,4.2,40,None
488,CNT0007,1,VWR4957,2024-10-16,152,2.9,20,None
489,CNT0347,5,VWR2292,2024-05-04,137,4.0,40,None
490,CNT0867,4,VWR4044,2025-10-27,83,3.7,40,None
491,CNT0665,1,VWR2791,2025-11-30,643,3.9,70,None
492,CNT0622,4,VWR2747,2024-02-14,498,3.8,10,None
493,CNT0361,5,VWR2033,2025-02-04,65,3.6,60,None
494,CNT0880,2,VWR2779,2024-04-16,419,4.6,30,None
495,CNT0081,3,VWR2527,2026-03-23,336,4.0,60,30
496,CNT0095,4,VWR2124,2025-02-14,407,4.8,40,None
497,CNT0535,4,VWR1585,2024-10-29,104,4.1,10,None
498,CNT1465,5,VWR3094,2025-04-04,538,4.8,50,None
499,CNT1391,3,VWR4586,2025-11-19,95,3.0,40,10
500,CNT1092,1,VWR2578,2025-04-02,61,4.3,70,None
501,CNT0112,3,VWR3239,2025-10-23,708,2.7,90,70
502,CNT0188,4,VWR4129,2025-04-03,146,4.2,10,70
503,CNT1102,2,VWR2598,2024-08-09,351,5.0,110,None
504,CNT0225,5,VWR3533,2026-01-28,107,4.5,110,20
505,CNT1069,4,VWR1207,2024-09-21,708,4.7,10,None
506,CNT0006,4,VWR2399,2024-02-10,71,3.7,90,None
507,CNT0706,4,VWR0560,2026-04-01,115,3.0,10,None
508,CNT1428,2,VWR4830,2024-05-22,447,4.1,10,30
509,CNT1369,1,VWR1303,2025-04-25,115,5.0,70,None
510,CNT0289,1,VWR2984,2025-02-02,227,3.5,50,10
511,CNT0317,5,VWR2042,2024-01-05,60,4.0,90,None
512,CNT0715,3,VWR4809,2024-04-27,101,2.9,70,None
513,CNT0372,1,VWR2789,2026-03-05,82,4.8,120,20
514,CNT0684,5,VWR4024,2026-04-10,68,3.9,120,None
515,CNT0095,2,VWR1684,2024-02-01,432,4.1,10,None
516,CNT1305,5,VWR3324,2024-12-12,134,3.6,100,None
517,CNT0662,4,VWR3553,2026-01-19,272,3.6,30,None
518,CNT1475,1,VWR3615,2026-04-15,102,5.0,80,10
519,CNT0873,2,VWR0361,2024-01-26,113,4.1,30,None
520,CNT0507,5,VWR3647,2024-02-02,144,3.7,10,70
521,CNT0163,4,VWR4000,2024-11-12,152,3.6,40,None
522,CNT0489,1,VWR4127,2025-12-20,110,4.6,70,None
523,CNT0733,3,VWR3916,2025-12-25,97,3.8,70,None
524,CNT1028,2,VWR3581,2025-03-15,91,3.9,10,None
525,CNT0595,2,VWR4418,2026-01-11,553,4.2,10,None
526,CNT1286,5,VWR0521,2024-09-13,74,4.0,10,30
527,CNT1026,2,VWR3852,2024-06-26,66,3.5,20,None
528,CNT0280,5,VWR1679,2025-12-31,590,2.6,50,80
529,CNT0327,2,VWR1005,2024-11-17,82,4.7,50,60
530,CNT0284,3,VWR0056,2024-10-23,148,3.9,30,10
531,CNT0720,3,VWR3440,2025-04-09,202,3.0,10,None
532,CNT0227,3,VWR3807,2025-10-27,764,3.9,120,None
533,CNT0647,3,VWR3422,2025-07-15,217,3.8,10,None
534,CNT0759,4,VWR3606,2025-10-30,120,4.1,60,40
535,CNT0819,3,VWR3052,2026-04-16,75,3.1,10,None
536,CNT0985,5,VWR3229,2024-02-17,133,4.1,80,None
537,CNT1375,2,VWR2802,2026-05-20,231,3.2,30,120
538,CNT0145,5,VWR4023,2025-01-07,413,3.4,100,None
539,CNT1064,3,VWR4056,2025-06-25,132,2.9,120,None
540,CNT0613,5,VWR2260,2024-05-25,53,3.5,10,None
541,CNT0741,2,VWR0333,2025-02-28,159,4.5,10,None
542,CNT1322,1,VWR4311,2025-03-18,104,5.0,10,None
543,CNT0779,2,VWR3924,2024-05-23,111,4.3,30,None
544,CNT0333,5,VWR0719,2024-09-20,118,3.1,60,None
545,CNT1427,1,VWR1556,2025-08-03,76,3.9,70,40
546,CNT0230,3,VWR4165,2024-09-26,111,5.0,20,None
547,CNT1028,3,VWR4357,2024-11-27,111,3.0,10,None
548,CNT0729,3,VWR1258,2025-08-06,526,3.8,20,None
549,CNT0395,2,VWR3376,2025-09-15,365,3.8,10,30
550,CNT0650,5,VWR0597,2025-04-08,93,4.7,120,None
551,CNT0410,4,VWR4110,2025-04-12,78,4.3,90,None
552,CNT0869,5,VWR3540,2024-09-10,93,4.1,120,None
553,CNT1459,4,VWR4712,2024-12-29,154,3.8,70,None
554,CNT1339,1,VWR4374,2024-05-24,83,2.9,50,40
555,CNT1419,4,VWR1005,2025-09-06,517,3.5,120,60
556,CNT0265,4,VWR2161,2026-05-31,156,3.6,70,None
557,CNT0863,5,VWR1378,2025-08-29,174,4.2,10,None
558,CNT0582,1,VWR1126,2025-03-17,241,2.6,40,None
559,CNT0994,1,VWR4833,2025-04-13,75,2.5,70,None
560,CNT0186,4,VWR0033,2024-05-14,117,4.0,40,90
561,CNT0158,2,VWR4971,2026-02-16,248,4.1,10,40
562,CNT0019,1,VWR1540,2025-07-06,566,2.7,10,None
563,CNT0264,3,VWR1018,2026-03-05,141,3.6,40,None
564,CNT0721,3,VWR3136,2024-06-24,772,4.0,10,40
565,CNT0855,2,VWR1499,2024-06-03,68,3.1,10,None
566,CNT1295,3,VWR1932,2025-09-08,522,4.3,80,None
567,CNT0075,3,VWR4276,2024-06-08,68,3.7,10,None
568,CNT0493,1,VWR4412,2024-04-03,164,3.0,50,None
569,CNT1318,1,VWR4052,2024-11-17,84,4.6,30,10
570,CNT1378,3,VWR2242,2024-06-12,161,2.7,10,None
571,CNT1084,5,VWR2438,2024-07-13,88,3.3,20,None
572,CNT0435,5,VWR2022,2024-07-07,480,4.6,120,110
573,CNT1246,1,VWR3815,2024-01-26,70,3.7,20,80
574,CNT0050,2,VWR0099,2025-04-24,103,4.5,110,40
575,CNT0483,4,VWR2692,2025-12-20,107,4.2,10,60
576,CNT1290,3,VWR1808,2025-05-16,72,3.6,110,None
577,CNT0527,3,VWR3612,2025-02-11,54,4.3,10,120
578,CNT0657,1,VWR2540,2025-07-24,121,4.3,40,None
579,CNT0369,5,VWR3192,2025-02-20,116,3.2,10,None
580,CNT0262,2,VWR4975,2024-09-29,243,4.8,30,20
581,CNT0142,2,VWR2833,2024-03-01,82,5.0,10,None
582,CNT1304,2,VWR2045,2025-08-06,66,4.8,10,None
583,CNT0968,4,VWR4421,2025-09-19,122,3.6,30,None
584,CNT0970,1,VWR1548,2024-08-08,123,4.2,110,40
585,CNT0270,1,VWR4940,2025-09-10,79,4.1,10,20
586,CNT0304,3,VWR3618,2024-12-20,65,5.0,120,None
587,CNT0646,1,VWR3785,2025-11-14,638,5.0,70,None
588,CNT0864,4,VWR1532,2024-06-30,89,3.3,10,40
589,CNT1339,4,VWR2665,2025-09-04,65,4.4,120,None
590,CNT0515,2,VWR1767,2025-02-05,60,3.8,50,None
591,CNT1154,1,VWR3428,2025-08-25,83,4.5,10,110
592,CNT1294,4,VWR0462,2025-04-19,108,4.8,50,None
593,CNT0816,4,VWR4098,2024-09-01,224,3.6,20,None
594,CNT1117,2,VWR2619,2025-11-15,124,3.9,40,None
595,CNT0386,1,VWR4428,2026-02-07,595,4.0,50,None
596,CNT1364,5,VWR3466,2024-08-04,86,3.9,20,None
597,CNT1497,3,VWR3475,2025-10-22,749,5.0,90,None
598,CNT1130,3,VWR3385,2024-05-03,422,3.1,80,None
599,CNT0948,3,VWR0228,2024-09-04,100,4.2,10,None
600,CNT0776,4,VWR2898,2025-10-26,141,2.7,10,None
601,CNT1083,3,VWR2336,2026-04-22,144,3.1,10,60
602,CNT0248,1,VWR3814,2024-11-16,107,4.9,100,None
603,CNT1055,4,VWR3002,2024-04-20,159,4.3,10,None
604,CNT0736,4,VWR4640,2025-01-04,163,3.0,50,None
605,CNT0671,2,VWR3374,2024-01-13,395,5.0,30,100
606,CNT1445,5,VWR1794,2025-04-03,137,3.0,70,None
607,CNT0810,2,VWR2229,2025-06-12,98,3.9,110,None
608,CNT0668,5,VWR0759,2026-01-19,445,3.9,80,None
609,CNT1299,4,VWR3017,2026-05-09,138,3.4,70,None
610,CNT0093,3,VWR2237,2024-03-12,92,3.9,100,10
611,CNT0439,4,VWR0471,2024-07-08,383,2.8,70,None
612,CNT0318,5,VWR1466,2025-08-27,66,4.0,90,None
613,CNT0411,2,VWR2964,2025-10-15,520,3.0,10,None
614,CNT0341,3,VWR4976,2025-10-15,453,5.0,110,None
615,CNT1163,5,VWR3229,2024-05-16,111,5.0,40,80
616,CNT0673,5,VWR1624,2025-09-09,93,4.0,90,None
617,CNT0436,4,VWR2409,2026-02-08,132,2.7,30,None
618,CNT1036,4,VWR1277,2024-11-14,124,4.1,100,None
619,CNT0773,5,VWR4978,2024-11-12,89,4.1,40,60
620,CNT1298,3,VWR2534,2024-08-03,65,5.0,90,None
621,CNT1493,2,VWR0135,2025-06-26,81,3.2,70,None
622,CNT1170,4,VWR3906,2026-03-22,72,3.5,10,None
623,CNT1159,2,VWR1199,2024-08-03,130,3.9,10,None
624,CNT1000,4,VWR2008,2025-10-09,589,3.1,30,70
625,CNT1107,2,VWR4963,2025-12-29,417,5.0,40,None
626,CNT0395,4,VWR1974,2024-09-16,397,3.5,10,100
627,CNT0853,4,VWR3259,2024-04-17,70,5.0,60,None
628,CNT0179,4,VWR4480,2024-02-19,686,5.0,90,100
629,CNT0346,4,VWR4114,2026-04-13,107,3.9,90,10
630,CNT1262,3,VWR1388,2024-10-05,158,2.5,10,None
631,CNT0039,1,VWR2014,2025-11-27,412,3.9,30,None
632,CNT1066,4,VWR3500,2025-09-28,150,2.6,10,None
633,CNT0178,2,VWR1881,2025-11-14,123,4.8,100,None
634,CNT0208,5,VWR4461,2024-09-10,626,4.1,60,None
635,CNT0391,2,VWR2195,2025-04-25,487,4.2,50,20
636,CNT1012,5,VWR4046,2025-09-08,143,4.0,50,None
637,CNT1129,1,VWR0020,2024-04-03,89,4.1,90,40
638,CNT0790,1,VWR1762,2024-04-08,79,3.5,90,None
639,CNT0013,2,VWR1256,2024-09-03,142,3.4,10,None
640,CNT0497,1,VWR3236,2025-10-14,154,4.2,90,None
641,CNT0597,1,VWR0040,2025-08-30,113,4.6,40,None
642,CNT1125,1,VWR4873,2025-03-12,153,4.2,60,None
643,CNT0375,4,VWR2849,2025-09-10,327,4.1,90,10
644,CNT0996,1,VWR2624,2025-02-12,105,3.3,50,80
645,CNT0016,4,VWR0047,2025-12-07,273,1.4,40,10
646,CNT0771,2,VWR2808,2026-05-13,378,2.4,10,None
647,CNT0603,4,VWR2531,2025-06-26,224,5.0,10,None
648,CNT0233,3,VWR3054,2024-03-15,118,3.7,70,120
649,CNT0892,4,VWR0945,2024-04-26,682,2.6,80,30
650,CNT0023,2,VWR1093,2025-05-09,485,2.6,40,None
651,CNT0068,5,VWR2085,2024-02-24,84,4.0,30,None
652,CNT0020,5,VWR4468,2026-01-14,463,5.0,10,None
653,CNT1314,1,VWR0935,2024-07-02,120,4.2,40,70
654,CNT0768,1,VWR4918,2025-12-28,53,4.5,110,None
655,CNT1119,2,VWR1913,2024-05-22,150,3.8,40,None
656,CNT0740,1,VWR1209,2025-11-02,138,3.3,60,10
657,CNT0452,2,VWR0916,2024-04-11,606,2.6,10,None
658,CNT0343,1,VWR3165,2025-05-20,150,3.3,110,None
659,CNT0822,5,VWR3654,2025-06-01,379,4.6,120,None
660,CNT0843,3,VWR1112,2025-09-04,74,1.6,70,None
661,CNT0387,1,VWR4155,2025-02-10,123,3.8,80,None
662,CNT0350,4,VWR1402,2024-02-11,131,2.9,80,None
663,CNT1405,2,VWR2769,2024-08-01,79,5.0,50,None
664,CNT0159,3,VWR4984,2025-06-18,62,4.1,40,None
665,CNT0057,5,VWR3665,2024-11-26,112,4.4,80,None
666,CNT0597,4,VWR3383,2025-05-16,108,3.8,110,None
667,CNT1033,2,VWR2053,2025-03-22,65,2.5,80,None
668,CNT0049,1,VWR3683,2025-02-06,122,3.9,30,None
669,CNT0696,2,VWR4178,2024-08-25,112,3.8,100,None
670,CNT0905,2,VWR1369,2025-04-10,612,3.7,10,60
671,CNT1485,5,VWR1127,2025-07-15,101,5.0,40,None
672,CNT0484,2,VWR1069,2024-01-12,119,4.1,110,None
673,CNT0130,1,VWR1584,2024-09-18,88,5.0,50,None
674,CNT1266,1,VWR4887,2024-02-10,92,2.8,40,None
675,CNT0822,4,VWR2579,2024-03-06,352,2.6,80,None
676,CNT0160,5,VWR0727,2025-04-16,44,4.0,30,None
677,CNT0721,1,VWR3604,2025-08-03,654,3.0,20,None
678,CNT0335,5,VWR2086,2026-04-29,154,3.7,40,None
679,CNT0052,5,VWR2523,2025-10-11,550,3.0,40,None
680,CNT0247,3,VWR4732,2024-03-04,774,2.1,10,None
681,CNT0687,5,VWR3334,2025-05-26,74,3.1,60,30
682,CNT0693,1,VWR1059,2024-10-01,641,4.3,10,None
683,CNT0198,1,VWR3965,2024-02-09,138,4.0,30,None
684,CNT0990,2,VWR3824,2026-02-15,98,3.0,80,None
685,CNT1363,4,VWR1685,2025-07-22,312,3.6,60,None
686,CNT1034,2,VWR1329,2025-03-26,377,3.1,10,None
687,CNT1493,5,VWR1219,2024-03-01,94,3.2,10,60
688,CNT0549,3,VWR4294,2025-07-31,619,4.6,10,120
689,CNT1452,2,VWR4113,2025-05-25,72,3.3,110,None
690,CNT0441,1,VWR2781,2025-12-18,98,3.9,10,None
691,CNT0335,4,VWR2089,2024-01-31,268,3.0,10,None
692,CNT0401,3,VWR4968,2026-03-30,79,3.1,90,60
693,CNT1094,4,VWR2343,2024-09-29,114,2.8,60,None
694,CNT1387,5,VWR2842,2024-05-14,337,4.1,40,None
695,CNT1133,3,VWR3411,2025-11-08,620,4.9,60,None
696,CNT0463,1,VWR1923,2026-05-27,112,5.0,10,None
697,CNT0800,1,VWR1295,2024-02-27,770,3.4,80,None
698,CNT0239,4,VWR2145,2025-12-08,99,4.1,10,None
699,CNT1413,2,VWR1608,2024-09-18,157,4.3,10,110
700,CNT0822,2,VWR1404,2026-03-29,594,3.8,80,None
701,CNT0445,1,VWR1598,2025-01-08,80,3.7,10,None
702,CNT1337,2,VWR2511,2024-07-27,488,4.4,50,None
703,CNT0173,5,VWR0635,2024-04-17,102,3.7,110,None
704,CNT0681,1,VWR3917,2025-10-18,72,4.8,10,None
705,CNT1294,2,VWR4541,2025-06-28,112,4.3,80,None
706,CNT1036,1,VWR0899,2025-01-10,97,4.8,10,None
707,CNT0836,3,VWR2238,2026-02-09,370,2.5,60,100
708,CNT0365,2,VWR4806,2025-09-02,146,2.7,120,60
709,CNT0519,4,VWR3613,2026-01-15,358,4.2,10,None
710,CNT0768,1,VWR4669,2026-04-11,48,5.0,100,None
711,CNT0126,5,VWR3807,2024-11-19,97,3.6,10,120
712,CNT0452,2,VWR2278,2025-05-06,729,5.0,40,None
713,CNT0100,1,VWR2783,2025-04-21,732,3.2,50,40
714,CNT0053,4,VWR4122,2024-04-03,52,3.6,10,None
715,CNT0615,2,VWR1955,2026-01-30,72,2.8,40,None
716,CNT0632,1,VWR1685,2026-02-01,275,2.6,40,60
717,CNT0551,1,VWR3406,2024-01-14,127,3.7,10,None
718,CNT0774,3,VWR4874,2025-10-03,80,2.7,10,20
719,CNT1244,5,VWR0840,2026-04-11,179,4.0,10,90
720,CNT1434,3,VWR0303,2025-01-30,77,3.6,40,None
721,CNT0897,2,VWR0685,2024-12-24,400,5.0,100,None
722,CNT1490,1,VWR1565,2024-03-24,652,4.8,10,None
723,CNT0521,5,VWR0432,2024-07-10,255,2.8,10,50
724,CNT0852,2,VWR4190,2024-08-20,196,3.9,10,None
725,CNT0124,2,VWR4540,2025-02-04,126,3.7,60,None
726,CNT0762,4,VWR0301,2026-05-20,133,5.0,10,None
727,CNT0780,1,VWR4953,2026-04-13,383,4.7,10,None
728,CNT0127,2,VWR0553,2024-10-19,57,3.6,40,70
729,CNT0528,5,VWR3214,2024-01-15,240,4.0,90,None
730,CNT0867,2,VWR0555,2026-01-05,111,4.7,90,None
731,CNT1063,4,VWR2639,2026-01-27,83,4.2,40,60
732,CNT1429,5,VWR3579,2024-08-06,81,3.3,10,40
733,CNT1032,5,VWR1397,2025-08-30,491,3.3,120,None
734,CNT1314,4,VWR4380,2026-05-18,120,4.6,90,None
735,CNT0033,3,VWR3843,2024-11-15,147,4.4,120,None
736,CNT1495,2,VWR4387,2024-04-15,86,4.3,30,10
737,CNT1167,5,VWR0457,2024-08-30,115,4.3,10,70
738,CNT0729,4,VWR4519,2025-10-09,531,2.6,20,None
739,CNT0872,4,VWR0124,2026-05-25,100,4.0,10,None
740,CNT0036,1,VWR3983,2024-11-30,93,4.5,90,20
741,CNT0117,3,VWR0726,2025-05-27,427,2.9,110,None
742,CNT0213,3,VWR4313,2024-01-24,109,4.6,50,None
743,CNT0708,3,VWR4772,2024-10-27,64,3.0,60,None
744,CNT0831,2,VWR3060,2024-09-03,101,4.9,80,90
745,CNT0964,4,VWR3713,2026-02-21,716,3.6,50,None
746,CNT1397,4,VWR2970,2026-03-03,130,3.7,10,None
747,CNT0458,2,VWR3981,2026-05-30,65,4.3,120,None
748,CNT0677,5,VWR0623,2024-06-23,554,2.5,40,None
749,CNT0595,3,VWR3435,2025-04-13,624,3.9,70,80
750,CNT0348,2,VWR1293,2026-05-22,670,3.6,50,None
751,CNT1273,2,VWR2243,2025-07-30,107,4.3,60,10
752,CNT1279,5,VWR3256,2025-05-23,608,3.1,80,10
753,CNT1263,4,VWR0433,2024-05-25,53,4.0,40,None
754,CNT0002,5,VWR0483,2025-07-27,598,4.8,80,None
755,CNT1464,3,VWR0673,2024-05-11,445,2.7,30,None
756,CNT0454,5,VWR4452,2024-12-14,76,4.5,40,10
757,CNT0988,1,VWR3073,2025-12-23,526,4.1,10,None
758,CNT0640,3,VWR1072,2026-01-10,102,4.4,10,None
759,CNT0122,4,VWR4188,2024-12-28,343,3.3,30,None
760,CNT0157,2,VWR0565,2025-06-23,180,4.2,120,None
761,CNT0920,2,VWR1180,2025-06-17,472,3.3,70,None
762,CNT1350,5,VWR1791,2025-12-09,655,4.3,30,None
763,CNT0136,2,VWR3941,2024-03-28,81,3.9,30,None
764,CNT0126,5,VWR4134,2026-04-14,80,3.6,60,None
765,CNT1332,1,VWR2469,2024-09-12,133,4.1,120,10
766,CNT1292,5,VWR4956,2024-07-22,93,3.0,90,None
767,CNT1107,4,VWR0396,2026-01-18,414,4.0,10,None
768,CNT0995,4,VWR3385,2025-05-25,80,3.7,20,80
769,CNT0492,3,VWR3409,2024-12-16,85,3.1,60,None
770,CNT1265,5,VWR0477,2024-08-01,437,4.0,10,None
771,CNT0227,1,VWR2711,2026-04-05,810,3.8,40,60
772,CNT0221,3,VWR0414,2024-05-23,65,4.6,20,None
773,CNT0761,2,VWR1683,2024-08-28,378,2.5,40,None
774,CNT0387,1,VWR0674,2024-07-29,98,3.5,50,60
775,CNT0638,3,VWR4261,2024-11-18,63,4.0,90,None
776,CNT0036,4,VWR3541,2024-05-21,92,2.9,80,None
777,CNT0902,3,VWR2306,2026-01-04,60,3.5,70,10
778,CNT1039,4,VWR3912,2025-03-23,285,3.5,90,20
779,CNT0586,5,VWR4608,2024-09-07,91,3.8,120,10
780,CNT0929,4,VWR2042,2024-02-25,84,4.2,90,None
781,CNT1161,2,VWR2681,2026-04-24,266,4.0,50,None
782,CNT0740,1,VWR4156,2025-09-26,98,4.2,10,None
783,CNT0330,1,VWR3066,2025-07-13,68,3.6,60,None
784,CNT1212,1,VWR4829,2024-11-03,137,5.0,100,None
785,CNT0787,4,VWR2735,2025-10-01,88,3.8,110,None
786,CNT1346,2,VWR2402,2024-11-01,576,2.6,10,80
787,CNT0488,2,VWR4786,2024-01-07,395,4.5,100,None
788,CNT1078,4,VWR3078,2025-05-22,77,4.1,20,None
789,CNT0020,1,VWR0567,2025-05-29,587,3.9,10,None
790,CNT0256,5,VWR2468,2025-01-19,91,2.7,80,None
791,CNT1391,2,VWR1872,2025-03-09,81,3.9,40,10
792,CNT1032,1,VWR0229,2024-02-28,659,1.8,60,None
793,CNT0946,4,VWR3962,2025-12-29,59,3.4,10,40
794,CNT0088,3,VWR2034,2024-04-18,103,3.4,70,None
795,CNT0026,4,VWR3993,2025-08-24,470,4.2,10,None
796,CNT0550,3,VWR2868,2025-05-07,95,2.5,120,None
797,CNT0592,5,VWR1468,2026-01-04,118,5.0,50,10
798,CNT0819,3,VWR4014,2025-12-04,89,3.0,10,None
799,CNT0185,1,VWR2909,2025-11-27,257,4.5,10,40
800,CNT0712,3,VWR2938,2026-01-30,128,3.4,10,80
801,CNT0852,1,VWR3412,2024-03-23,212,1.8,20,60
802,CNT1159,3,VWR1963,2025-03-06,136,5.0,70,None
803,CNT0835,1,VWR0116,2024-12-15,653,3.5,50,None
804,CNT0449,2,VWR1697,2025-08-24,115,4.1,70,10
805,CNT0270,1,VWR2137,2025-01-15,81,3.0,50,None
806,CNT1216,4,VWR1054,2024-03-24,114,3.7,30,None
807,CNT1163,4,VWR3695,2026-05-15,120,3.2,40,110
808,CNT1188,5,VWR3983,2025-07-20,95,5.0,20,None
809,CNT1286,3,VWR4969,2025-02-22,111,4.5,40,None
810,CNT0332,4,VWR4053,2025-10-04,65,4.2,60,80
811,CNT1169,2,VWR1501,2024-07-03,785,4.3,10,None
812,CNT0482,3,VWR0036,2024-05-03,94,2.6,10,None
813,CNT0831,5,VWR4804,2026-01-05,124,4.4,80,30
814,CNT0186,4,VWR4675,2026-04-25,109,4.3,60,None
815,CNT1398,4,VWR0140,2026-05-06,74,3.5,10,None
816,CNT0010,4,VWR3442,2026-03-18,239,3.3,90,None
817,CNT0387,4,VWR2854,2025-03-03,104,3.3,30,None
818,CNT1271,1,VWR2371,2024-06-19,138,3.2,40,None
819,CNT0004,2,VWR2441,2024-01-09,78,3.7,40,None
820,CNT0961,5,VWR1665,2024-01-19,86,3.3,90,None
821,CNT0357,3,VWR3642,2024-11-07,296,4.3,30,None
822,CNT0261,1,VWR1879,2026-03-16,272,3.8,30,None
823,CNT1141,1,VWR4218,2025-12-08,151,4.4,90,20
824,CNT1407,5,VWR3517,2026-05-27,148,3.8,60,30
825,CNT0675,2,VWR4142,2025-11-13,234,5.0,20,None
826,CNT1331,2,VWR0525,2025-12-28,93,3.6,40,10
827,CNT1030,4,VWR0644,2025-04-22,162,2.6,60,None
828,CNT0869,5,VWR3154,2025-02-06,73,2.9,30,100
829,CNT0623,3,VWR3934,2024-06-28,69,3.5,10,40
830,CNT1191,4,VWR4223,2024-10-13,122,3.4,10,None
831,CNT1252,2,VWR0404,2026-01-04,143,3.5,20,40
832,CNT1005,1,VWR2960,2024-08-11,99,3.2,40,110
833,CNT1352,3,VWR1646,2024-06-08,108,3.8,10,40
834,CNT0850,1,VWR3700,2026-04-30,73,3.4,60,None
835,CNT1499,1,VWR2045,2024-02-25,82,2.8,10,None
836,CNT0258,5,VWR3261,2024-12-03,85,3.8,80,60
837,CNT0599,5,VWR4439,2025-09-10,77,2.9,30,None
838,CNT0488,1,VWR4159,2025-05-29,736,4.9,60,20
839,CNT0672,2,VWR0990,2024-10-10,112,3.0,10,None
840,CNT0820,3,VWR0696,2025-02-22,82,4.1,10,None
841,CNT0282,5,VWR4163,2024-06-19,208,3.4,40,None
842,CNT1343,1,VWR2686,2025-11-03,54,2.4,50,20
